deviceSerialnum,temperature(°C),humidity,vpd,temperature(°F),co2,Timestamp,ppfd
80F1B2B8091C,24.0,72.5,0.82,75.2,,2026-05-15 12:20:00,
80F1B2B8091C,24.0,71.6,0.85,75.2,,2026-05-15 12:25:00,
80F1B2B8091C,24.0,72.8,0.81,75.2,,2026-05-15 12:30:00,
80F1B2B8091C,24.0,72.7,0.81,75.2,,2026-05-15 12:35:00,
80F1B2B8091C,24.0,73.8,0.78,75.2,,2026-05-15 12:40:00,
80F1B2B8091C,23.9,71.6,0.84,75.0,,2026-05-15 12:45:00,
80F1B2B8091C,24.0,73.3,0.8,75.2,,2026-05-15 12:50:00,
80F1B2B8091C,24.0,74.2,0.77,75.2,,2026-05-15 12:55:00,
80F1B2B8091C,23.9,71,0.86,75.0,,2026-05-15 13:00:00,
80F1B2B8091C,24.0,73.1,0.8,75.2,,2026-05-15 13:05:00,
80F1B2B8091C,24.0,71.3,0.86,75.2,,2026-05-15 13:10:00,
80F1B2B8091C,24.1,72.9,0.81,75.4,,2026-05-15 13:15:00,
80F1B2B8091C,24.1,72.2,0.83,75.4,,2026-05-15 13:20:00,
80F1B2B8091C,24.1,70.9,0.87,75.4,,2026-05-15 13:25:00,
80F1B2B8091C,24.3,72.7,0.83,75.7,,2026-05-15 13:30:00,
80F1B2B8091C,24.3,71.6,0.86,75.7,,2026-05-15 13:35:00,
80F1B2B8091C,24.3,73.1,0.82,75.7,,2026-05-15 13:40:00,
80F1B2B8091C,24.3,72.2,0.84,75.7,,2026-05-15 13:45:00,
80F1B2B8091C,24.3,71,0.88,75.7,,2026-05-15 13:50:00,
80F1B2B8091C,24.4,72.7,0.83,75.9,,2026-05-15 13:55:00,
80F1B2B8091C,24.4,71.7,0.86,75.9,,2026-05-15 14:00:00,
80F1B2B8091C,24.5,73.1,0.83,76.1,,2026-05-15 14:05:00,
80F1B2B8091C,24.5,72.3,0.85,76.1,,2026-05-15 14:10:00,
80F1B2B8091C,24.4,71.2,0.88,75.9,,2026-05-15 14:15:00,
80F1B2B8091C,24.4,72.9,0.83,75.9,,2026-05-15 14:20:00,
80F1B2B8091C,24.4,72.3,0.85,75.9,,2026-05-15 14:25:00,
80F1B2B8091C,24.3,71.4,0.87,75.7,,2026-05-15 14:30:00,
80F1B2B8091C,24.3,72.7,0.83,75.7,,2026-05-15 14:35:00,
80F1B2B8091C,24.3,72.6,0.83,75.7,,2026-05-15 14:40:00,
80F1B2B8091C,24.3,71.8,0.86,75.7,,2026-05-15 14:45:00,
80F1B2B8091C,24.2,71,0.88,75.6,,2026-05-15 14:50:00,
80F1B2B8091C,24.3,72.8,0.83,75.7,,2026-05-15 14:55:00,
80F1B2B8091C,24.2,72,0.85,75.6,,2026-05-15 15:00:00,
80F1B2B8091C,24.2,71.1,0.87,75.6,,2026-05-15 15:05:00,
80F1B2B8091C,24.3,72.8,0.83,75.7,,2026-05-15 15:10:00,
80F1B2B8091C,24.3,72.2,0.84,75.7,,2026-05-15 15:15:00,
80F1B2B8091C,24.3,70.9,0.88,75.7,,2026-05-15 15:20:00,
80F1B2B8091C,24.4,72.6,0.84,75.9,,2026-05-15 15:25:00,
80F1B2B8091C,24.4,71.5,0.87,75.9,,2026-05-15 15:30:00,
80F1B2B8091C,24.5,73,0.83,76.1,,2026-05-15 15:35:00,
80F1B2B8091C,24.5,72.3,0.85,76.1,,2026-05-15 15:40:00,
80F1B2B8091C,24.4,71.4,0.87,75.9,,2026-05-15 15:45:00,
80F1B2B8091C,24.4,72.7,0.83,75.9,,2026-05-15 15:50:00,
80F1B2B8091C,24.4,72.6,0.84,75.9,,2026-05-15 15:55:00,
80F1B2B8091C,24.3,72,0.85,75.7,,2026-05-15 16:00:00,
80F1B2B8091C,24.3,71.3,0.87,75.7,,2026-05-15 16:05:00,
80F1B2B8091C,24.3,73,0.82,75.7,,2026-05-15 16:10:00,
80F1B2B8091C,24.3,72.5,0.84,75.7,,2026-05-15 16:15:00,
80F1B2B8091C,24.3,71.8,0.86,75.7,,2026-05-15 16:20:00,
80F1B2B8091C,24.3,71,0.88,75.7,,2026-05-15 16:25:00,
80F1B2B8091C,24.3,72.8,0.83,75.7,,2026-05-15 16:30:00,
80F1B2B8091C,24.3,72.2,0.84,75.7,,2026-05-15 16:35:00,
80F1B2B8091C,24.3,71.5,0.87,75.7,,2026-05-15 16:40:00,
80F1B2B8091C,24.3,73,0.82,75.7,,2026-05-15 16:45:00,
80F1B2B8091C,24.3,72.6,0.83,75.7,,2026-05-15 16:50:00,
80F1B2B8091C,24.3,71.8,0.86,75.7,,2026-05-15 16:55:00,
80F1B2B8091C,24.3,71.1,0.88,75.7,,2026-05-15 17:00:00,
80F1B2B8091C,24.4,72.8,0.83,75.9,,2026-05-15 17:05:00,
80F1B2B8091C,24.3,72.1,0.85,75.7,,2026-05-15 17:10:00,
80F1B2B8091C,24.3,71.2,0.87,75.7,,2026-05-15 17:15:00,
80F1B2B8091C,24.4,73,0.83,75.9,,2026-05-15 17:20:00,
80F1B2B8091C,24.4,72.4,0.84,75.9,,2026-05-15 17:25:00,
80F1B2B8091C,24.4,71.8,0.86,75.9,,2026-05-15 17:30:00,
80F1B2B8091C,24.3,71.2,0.87,75.7,,2026-05-15 17:35:00,
80F1B2B8091C,24.4,72.8,0.83,75.9,,2026-05-15 17:40:00,
80F1B2B8091C,24.4,72.1,0.85,75.9,,2026-05-15 17:45:00,
80F1B2B8091C,24.3,71.3,0.87,75.7,,2026-05-15 17:50:00,
80F1B2B8091C,24.4,73.1,0.82,75.9,,2026-05-15 17:55:00,
80F1B2B8091C,24.4,72.4,0.84,75.9,,2026-05-15 18:00:00,
80F1B2B8091C,24.3,71.7,0.86,75.7,,2026-05-15 18:05:00,
80F1B2B8091C,24.3,71,0.88,75.7,,2026-05-15 18:10:00,
80F1B2B8091C,24.3,72.8,0.83,75.7,,2026-05-15 18:15:00,
80F1B2B8091C,24.3,72.2,0.84,75.7,,2026-05-15 18:20:00,
80F1B2B8091C,24.2,71.3,0.87,75.6,,2026-05-15 18:25:00,
80F1B2B8091C,24.3,73,0.82,75.7,,2026-05-15 18:30:00,
80F1B2B8091C,24.2,72.4,0.83,75.6,,2026-05-15 18:35:00,
80F1B2B8091C,24.2,71.6,0.86,75.6,,2026-05-15 18:40:00,
80F1B2B8091C,24.2,71.3,0.87,75.6,,2026-05-15 18:45:00,
80F1B2B8091C,24.3,72.7,0.83,75.7,,2026-05-15 18:50:00,
80F1B2B8091C,24.2,71.9,0.85,75.6,,2026-05-15 18:55:00,
80F1B2B8091C,24.2,71.1,0.87,75.6,,2026-05-15 19:00:00,
80F1B2B8091C,24.3,72.8,0.83,75.7,,2026-05-15 19:05:00,
80F1B2B8091C,24.3,72,0.85,75.7,,2026-05-15 19:10:00,
80F1B2B8091C,24.2,71.1,0.87,75.6,,2026-05-15 19:15:00,
80F1B2B8091C,24.3,72.9,0.82,75.7,,2026-05-15 19:20:00,
80F1B2B8091C,24.2,72,0.85,75.6,,2026-05-15 19:25:00,
80F1B2B8091C,24.2,71.1,0.87,75.6,,2026-05-15 19:30:00,
80F1B2B8091C,24.3,73,0.82,75.7,,2026-05-15 19:35:00,
80F1B2B8091C,24.2,72.3,0.84,75.6,,2026-05-15 19:40:00,
80F1B2B8091C,24.2,71.3,0.87,75.6,,2026-05-15 19:45:00,
80F1B2B8091C,24.3,73.1,0.82,75.7,,2026-05-15 19:50:00,
80F1B2B8091C,24.2,72.3,0.84,75.6,,2026-05-15 19:55:00,
80F1B2B8091C,24.2,71.4,0.86,75.6,,2026-05-15 20:00:00,
80F1B2B8091C,24.2,73.1,0.81,75.6,,2026-05-15 20:05:00,
80F1B2B8091C,24.2,72.4,0.83,75.6,,2026-05-15 20:10:00,
80F1B2B8091C,24.1,71.6,0.85,75.4,,2026-05-15 20:15:00,
80F1B2B8091C,24.1,72.4,0.83,75.4,,2026-05-15 20:20:00,
80F1B2B8091C,24.1,72.7,0.82,75.4,,2026-05-15 20:25:00,
80F1B2B8091C,24.0,72.3,0.83,75.2,,2026-05-15 20:30:00,
80F1B2B8091C,24.0,73.8,0.78,75.2,,2026-05-15 20:35:00,
80F1B2B8091C,24.0,74.6,0.76,75.2,,2026-05-15 20:40:00,
80F1B2B8091C,24.0,75.2,0.74,75.2,,2026-05-15 20:45:00,
80F1B2B8091C,23.9,75.7,0.72,75.0,,2026-05-15 20:50:00,
80F1B2B8091C,24.0,76,0.72,75.2,,2026-05-15 20:55:00,
80F1B2B8091C,24.0,76.3,0.71,75.2,,2026-05-15 21:00:00,
80F1B2B8091C,24.0,76.5,0.7,75.2,,2026-05-15 21:05:00,
80F1B2B8091C,23.9,76.7,0.69,75.0,,2026-05-15 21:10:00,
80F1B2B8091C,23.9,76.9,0.69,75.0,,2026-05-15 21:15:00,
80F1B2B8091C,23.9,77,0.68,75.0,,2026-05-15 21:20:00,
80F1B2B8091C,23.7,72.6,0.8,74.7,,2026-05-15 21:25:00,
80F1B2B8091C,23.8,74.4,0.75,74.8,,2026-05-15 21:30:00,
80F1B2B8091C,23.8,75.3,0.73,74.8,,2026-05-15 21:35:00,
80F1B2B8091C,23.8,75.9,0.71,74.8,,2026-05-15 21:40:00,
80F1B2B8091C,23.8,76.3,0.7,74.8,,2026-05-15 21:45:00,
80F1B2B8091C,23.8,76.6,0.69,74.8,,2026-05-15 21:50:00,
80F1B2B8091C,23.8,76.8,0.68,74.8,,2026-05-15 21:55:00,
80F1B2B8091C,23.8,76.9,0.68,74.8,,2026-05-15 22:00:00,
80F1B2B8091C,23.6,71.1,0.84,74.5,,2026-05-15 22:05:00,
80F1B2B8091C,23.7,73.7,0.77,74.7,,2026-05-15 22:10:00,
80F1B2B8091C,23.8,74.8,0.74,74.8,,2026-05-15 22:15:00,
80F1B2B8091C,23.8,75.6,0.72,74.8,,2026-05-15 22:20:00,
80F1B2B8091C,23.8,76.1,0.7,74.8,,2026-05-15 22:25:00,
80F1B2B8091C,23.8,76.4,0.7,74.8,,2026-05-15 22:30:00,
80F1B2B8091C,23.8,76.7,0.69,74.8,,2026-05-15 22:35:00,
80F1B2B8091C,23.8,76.9,0.68,74.8,,2026-05-15 22:40:00,
80F1B2B8091C,23.8,77,0.68,74.8,,2026-05-15 22:45:00,
80F1B2B8091C,23.6,72.9,0.79,74.5,,2026-05-15 22:50:00,
80F1B2B8091C,23.6,74.5,0.74,74.5,,2026-05-15 22:55:00,
80F1B2B8091C,23.7,75.4,0.72,74.7,,2026-05-15 23:00:00,
80F1B2B8091C,23.7,75.9,0.71,74.7,,2026-05-15 23:05:00,
80F1B2B8091C,23.7,76.3,0.69,74.7,,2026-05-15 23:10:00,
80F1B2B8091C,23.7,76.5,0.69,74.7,,2026-05-15 23:15:00,
80F1B2B8091C,23.7,76.7,0.68,74.7,,2026-05-15 23:20:00,
80F1B2B8091C,23.7,76.9,0.68,74.7,,2026-05-15 23:25:00,
80F1B2B8091C,23.7,77,0.67,74.7,,2026-05-15 23:30:00,
80F1B2B8091C,23.6,73,0.79,74.5,,2026-05-15 23:35:00,
80F1B2B8091C,23.6,74.5,0.74,74.5,,2026-05-15 23:40:00,
80F1B2B8091C,23.7,75.3,0.72,74.7,,2026-05-15 23:45:00,
80F1B2B8091C,23.7,75.9,0.71,74.7,,2026-05-15 23:50:00,
80F1B2B8091C,23.7,76.2,0.7,74.7,,2026-05-15 23:55:00,
80F1B2B8091C,23.7,76.5,0.69,74.7,,2026-05-16 00:00:00,
80F1B2B8091C,23.7,76.7,0.68,74.7,,2026-05-16 00:05:00,
80F1B2B8091C,23.7,76.9,0.68,74.7,,2026-05-16 00:10:00,
80F1B2B8091C,23.5,74.4,0.74,74.3,,2026-05-16 00:15:00,
80F1B2B8091C,23.5,73.4,0.77,74.3,,2026-05-16 00:20:00,
80F1B2B8091C,23.5,74.7,0.73,74.3,,2026-05-16 00:25:00,
80F1B2B8091C,23.6,75.4,0.72,74.5,,2026-05-16 00:30:00,
80F1B2B8091C,23.6,76,0.7,74.5,,2026-05-16 00:35:00,
80F1B2B8091C,23.5,76.3,0.69,74.3,,2026-05-16 00:40:00,
80F1B2B8091C,23.5,76.6,0.68,74.3,,2026-05-16 00:45:00,
80F1B2B8091C,23.5,76.9,0.67,74.3,,2026-05-16 00:50:00,
80F1B2B8091C,23.5,77,0.67,74.3,,2026-05-16 00:55:00,
80F1B2B8091C,23.3,72.5,0.79,73.9,,2026-05-16 01:00:00,
80F1B2B8091C,23.4,74.2,0.74,74.1,,2026-05-16 01:05:00,
80F1B2B8091C,23.4,75.2,0.71,74.1,,2026-05-16 01:10:00,
80F1B2B8091C,23.4,75.8,0.7,74.1,,2026-05-16 01:15:00,
80F1B2B8091C,23.4,76.2,0.68,74.1,,2026-05-16 01:20:00,
80F1B2B8091C,23.4,76.5,0.68,74.1,,2026-05-16 01:25:00,
80F1B2B8091C,23.4,76.7,0.67,74.1,,2026-05-16 01:30:00,
80F1B2B8091C,23.4,76.9,0.66,74.1,,2026-05-16 01:35:00,
80F1B2B8091C,23.3,76.6,0.67,73.9,,2026-05-16 01:40:00,
80F1B2B8091C,23.2,73.2,0.76,73.8,,2026-05-16 01:45:00,
80F1B2B8091C,23.3,74.6,0.73,73.9,,2026-05-16 01:50:00,
80F1B2B8091C,23.3,75.3,0.71,73.9,,2026-05-16 01:55:00,
80F1B2B8091C,23.3,76,0.69,73.9,,2026-05-16 02:00:00,
80F1B2B8091C,23.3,76.3,0.68,73.9,,2026-05-16 02:05:00,
80F1B2B8091C,23.2,76.8,0.66,73.8,,2026-05-16 02:15:00,
80F1B2B8091C,23.2,77,0.65,73.8,,2026-05-16 02:20:00,
80F1B2B8091C,23.0,74.3,0.72,73.4,,2026-05-16 02:25:00,
80F1B2B8091C,23.1,75.4,0.7,73.6,,2026-05-16 02:30:00,
80F1B2B8091C,23.1,76,0.68,73.6,,2026-05-16 02:35:00,
80F1B2B8091C,23.1,76.5,0.66,73.6,,2026-05-16 02:40:00,
80F1B2B8091C,23.0,76.8,0.65,73.4,,2026-05-16 02:45:00,
80F1B2B8091C,23.1,77,0.65,73.6,,2026-05-16 02:50:00,
80F1B2B8091C,22.9,75,0.7,73.2,,2026-05-16 02:55:00,
80F1B2B8091C,23.0,75.9,0.68,73.4,,2026-05-16 03:00:00,
80F1B2B8091C,23.0,76.4,0.66,73.4,,2026-05-16 03:05:00,
80F1B2B8091C,22.9,76.8,0.65,73.2,,2026-05-16 03:10:00,
80F1B2B8091C,22.9,77,0.64,73.2,,2026-05-16 03:15:00,
80F1B2B8091C,22.8,74.9,0.7,73.0,,2026-05-16 03:20:00,
80F1B2B8091C,22.8,75.8,0.67,73.0,,2026-05-16 03:25:00,
80F1B2B8091C,22.8,76.3,0.66,73.0,,2026-05-16 03:30:00,
80F1B2B8091C,22.8,76.7,0.65,73.0,,2026-05-16 03:35:00,
80F1B2B8091C,22.8,77,0.64,73.0,,2026-05-16 03:40:00,
80F1B2B8091C,22.7,74.5,0.7,72.9,,2026-05-16 03:45:00,
80F1B2B8091C,22.7,75.6,0.67,72.9,,2026-05-16 03:50:00,
80F1B2B8091C,22.8,76.2,0.66,73.0,,2026-05-16 03:55:00,
80F1B2B8091C,22.7,76.6,0.65,72.9,,2026-05-16 04:00:00,
80F1B2B8091C,22.7,76.9,0.64,72.9,,2026-05-16 04:05:00,
80F1B2B8091C,22.7,74,0.72,72.9,,2026-05-16 04:10:00,
80F1B2B8091C,22.9,74.9,0.7,73.2,,2026-05-16 04:15:00,
80F1B2B8091C,23.1,75.4,0.7,73.6,,2026-05-16 04:20:00,
80F1B2B8091C,23.2,75.6,0.69,73.8,,2026-05-16 04:25:00,
80F1B2B8091C,23.3,75.8,0.69,73.9,,2026-05-16 04:30:00,
80F1B2B8091C,23.3,76,0.69,73.9,,2026-05-16 04:35:00,
80F1B2B8091C,23.4,76.1,0.69,74.1,,2026-05-16 04:40:00,
80F1B2B8091C,23.4,76.1,0.69,74.1,,2026-05-16 04:45:00,
80F1B2B8091C,23.5,76.2,0.69,74.3,,2026-05-16 04:50:00,
80F1B2B8091C,23.5,76.3,0.69,74.3,,2026-05-16 04:55:00,
80F1B2B8091C,23.5,76.3,0.69,74.3,,2026-05-16 05:00:00,
80F1B2B8091C,23.5,76.4,0.68,74.3,,2026-05-16 05:05:00,
80F1B2B8091C,23.6,76.4,0.69,74.5,,2026-05-16 05:10:00,
80F1B2B8091C,23.6,76.5,0.68,74.5,,2026-05-16 05:15:00,
80F1B2B8091C,23.6,76.5,0.68,74.5,,2026-05-16 05:20:00,
80F1B2B8091C,23.7,76.6,0.69,74.7,,2026-05-16 05:25:00,
80F1B2B8091C,23.7,76.6,0.69,74.7,,2026-05-16 05:30:00,
80F1B2B8091C,23.7,76.6,0.69,74.7,,2026-05-16 05:35:00,
80F1B2B8091C,23.7,76.6,0.69,74.7,,2026-05-16 05:40:00,
80F1B2B8091C,23.7,76.6,0.69,74.7,,2026-05-16 05:45:00,
80F1B2B8091C,23.7,76.7,0.68,74.7,,2026-05-16 05:50:00,
80F1B2B8091C,23.7,76.7,0.68,74.7,,2026-05-16 05:55:00,
80F1B2B8091C,23.8,76.7,0.69,74.8,,2026-05-16 06:00:00,
80F1B2B8091C,23.8,76.7,0.69,74.8,,2026-05-16 06:05:00,
80F1B2B8091C,23.8,76.8,0.68,74.8,,2026-05-16 06:10:00,
80F1B2B8091C,23.8,76.8,0.68,74.8,,2026-05-16 06:15:00,
80F1B2B8091C,23.7,77.1,0.67,74.7,,2026-05-16 06:20:00,
80F1B2B8091C,23.5,72.9,0.78,74.3,,2026-05-16 06:25:00,
80F1B2B8091C,23.5,74.5,0.74,74.3,,2026-05-16 06:30:00,
80F1B2B8091C,23.4,75.5,0.71,74.1,,2026-05-16 06:35:00,
80F1B2B8091C,23.4,76.1,0.69,74.1,,2026-05-16 06:40:00,
80F1B2B8091C,23.3,76.6,0.67,73.9,,2026-05-16 06:45:00,
80F1B2B8091C,23.3,76.9,0.66,73.9,,2026-05-16 06:50:00,
80F1B2B8091C,23.3,76.9,0.66,73.9,,2026-05-16 06:55:00,
80F1B2B8091C,23.4,76.9,0.66,74.1,,2026-05-16 07:00:00,
80F1B2B8091C,23.5,76.8,0.67,74.3,,2026-05-16 07:05:00,
80F1B2B8091C,23.5,76.8,0.67,74.3,,2026-05-16 07:10:00,
80F1B2B8091C,23.6,76.7,0.68,74.5,,2026-05-16 07:15:00,
80F1B2B8091C,23.6,76.7,0.68,74.5,,2026-05-16 07:20:00,
80F1B2B8091C,23.7,76.7,0.68,74.7,,2026-05-16 07:25:00,
80F1B2B8091C,23.7,76.8,0.68,74.7,,2026-05-16 07:30:00,
80F1B2B8091C,23.7,76.8,0.68,74.7,,2026-05-16 07:35:00,
80F1B2B8091C,23.7,76.8,0.68,74.7,,2026-05-16 07:40:00,
80F1B2B8091C,23.8,76.8,0.68,74.8,,2026-05-16 07:45:00,
80F1B2B8091C,23.8,76.8,0.68,74.8,,2026-05-16 07:50:00,
80F1B2B8091C,23.8,76.8,0.68,74.8,,2026-05-16 07:55:00,
80F1B2B8091C,23.8,76.8,0.68,74.8,,2026-05-16 08:00:00,
80F1B2B8091C,23.8,76.8,0.68,74.8,,2026-05-16 08:05:00,
80F1B2B8091C,23.8,76.8,0.68,74.8,,2026-05-16 08:10:00,
80F1B2B8091C,23.8,76.8,0.68,74.8,,2026-05-16 08:15:00,
80F1B2B8091C,23.8,76.8,0.68,74.8,,2026-05-16 08:20:00,
80F1B2B8091C,23.9,76.8,0.69,75.0,,2026-05-16 08:25:00,
80F1B2B8091C,23.9,76.8,0.69,75.0,,2026-05-16 08:30:00,
80F1B2B8091C,23.9,76.7,0.69,75.0,,2026-05-16 08:35:00,
80F1B2B8091C,24.0,76.8,0.69,75.2,,2026-05-16 08:40:00,
80F1B2B8091C,24.0,76.7,0.7,75.2,,2026-05-16 08:45:00,
80F1B2B8091C,24.0,76.7,0.7,75.2,,2026-05-16 08:50:00,
80F1B2B8091C,23.9,73.7,0.78,75.0,,2026-05-16 08:55:00,
80F1B2B8091C,23.9,73.1,0.8,75.0,,2026-05-16 09:00:00,
80F1B2B8091C,24.0,74.2,0.77,75.2,,2026-05-16 09:05:00,
80F1B2B8091C,23.9,71,0.86,75.0,,2026-05-16 09:10:00,
80F1B2B8091C,24.0,72.9,0.81,75.2,,2026-05-16 09:15:00,
80F1B2B8091C,23.9,71.1,0.86,75.0,,2026-05-16 09:20:00,
80F1B2B8091C,24.0,72.8,0.81,75.2,,2026-05-16 09:25:00,
80F1B2B8091C,24.0,71.8,0.84,75.2,,2026-05-16 09:30:00,
80F1B2B8091C,24.0,72,0.84,75.2,,2026-05-16 09:35:00,
80F1B2B8091C,24.1,72.3,0.83,75.4,,2026-05-16 09:40:00,
80F1B2B8091C,24.0,71.1,0.86,75.2,,2026-05-16 09:45:00,
80F1B2B8091C,24.1,72.6,0.82,75.4,,2026-05-16 09:50:00,
80F1B2B8091C,24.1,71.5,0.86,75.4,,2026-05-16 09:55:00,
80F1B2B8091C,24.1,72.8,0.82,75.4,,2026-05-16 10:00:00,
80F1B2B8091C,24.1,71.7,0.85,75.4,,2026-05-16 10:05:00,
80F1B2B8091C,24.2,72.9,0.82,75.6,,2026-05-16 10:10:00,
80F1B2B8091C,24.2,71.8,0.85,75.6,,2026-05-16 10:15:00,
80F1B2B8091C,24.3,73,0.82,75.7,,2026-05-16 10:20:00,
80F1B2B8091C,24.2,72.1,0.84,75.6,,2026-05-16 10:25:00,
80F1B2B8091C,24.2,73.1,0.81,75.6,,2026-05-16 10:30:00,
80F1B2B8091C,24.3,72.2,0.84,75.7,,2026-05-16 10:35:00,
80F1B2B8091C,24.3,72.7,0.83,75.7,,2026-05-16 10:40:00,
80F1B2B8091C,24.3,72.2,0.84,75.7,,2026-05-16 10:45:00,
80F1B2B8091C,24.3,71,0.88,75.7,,2026-05-16 10:50:00,
80F1B2B8091C,24.3,72.4,0.84,75.7,,2026-05-16 10:55:00,
80F1B2B8091C,24.3,71.3,0.87,75.7,,2026-05-16 11:00:00,
80F1B2B8091C,24.3,72.6,0.83,75.7,,2026-05-16 11:05:00,
80F1B2B8091C,24.3,71.5,0.87,75.7,,2026-05-16 11:10:00,
80F1B2B8091C,24.3,73,0.82,75.7,,2026-05-16 11:15:00,
80F1B2B8091C,24.2,72.2,0.84,75.6,,2026-05-16 11:20:00,
80F1B2B8091C,24.1,71.3,0.86,75.4,,2026-05-16 11:25:00,
80F1B2B8091C,24.1,72.9,0.81,75.4,,2026-05-16 11:30:00,
80F1B2B8091C,24.0,72.3,0.83,75.2,,2026-05-16 11:35:00,
80F1B2B8091C,23.9,71.1,0.86,75.0,,2026-05-16 11:40:00,
80F1B2B8091C,24.0,72.8,0.81,75.2,,2026-05-16 11:45:00,
80F1B2B8091C,24.0,73.8,0.78,75.2,,2026-05-16 11:50:00,
80F1B2B8091C,23.9,74.6,0.75,75.0,,2026-05-16 11:55:00,
80F1B2B8091C,23.9,75,0.74,75.0,,2026-05-16 12:00:00,
80F1B2B8091C,23.9,75.5,0.73,75.0,,2026-05-16 12:05:00,
80F1B2B8091C,23.9,75.8,0.72,75.0,,2026-05-16 12:10:00,
80F1B2B8091C,23.9,76.1,0.71,75.0,,2026-05-16 12:15:00,
80F1B2B8091C,23.9,76.2,0.71,75.0,,2026-05-16 12:20:00,
80F1B2B8091C,23.9,76.4,0.7,75.0,,2026-05-16 12:25:00,
80F1B2B8091C,23.9,76.5,0.7,75.0,,2026-05-16 12:30:00,
80F1B2B8091C,23.9,76.6,0.69,75.0,,2026-05-16 12:35:00,
80F1B2B8091C,23.8,76.8,0.68,74.8,,2026-05-16 12:40:00,
80F1B2B8091C,23.8,76.9,0.68,74.8,,2026-05-16 12:45:00,
80F1B2B8091C,23.8,77.1,0.68,74.8,,2026-05-16 12:50:00,
80F1B2B8091C,23.7,72.8,0.8,74.7,,2026-05-16 12:55:00,
80F1B2B8091C,23.7,74.3,0.75,74.7,,2026-05-16 13:00:00,
80F1B2B8091C,23.7,75.2,0.73,74.7,,2026-05-16 13:05:00,
80F1B2B8091C,23.7,75.7,0.71,74.7,,2026-05-16 13:10:00,
80F1B2B8091C,23.7,76.1,0.7,74.7,,2026-05-16 13:15:00,
80F1B2B8091C,23.7,76.4,0.69,74.7,,2026-05-16 13:20:00,
80F1B2B8091C,23.7,76.6,0.69,74.7,,2026-05-16 13:25:00,
80F1B2B8091C,23.7,76.7,0.68,74.7,,2026-05-16 13:30:00,
80F1B2B8091C,23.7,76.9,0.68,74.7,,2026-05-16 13:35:00,
80F1B2B8091C,23.7,77,0.67,74.7,,2026-05-16 13:40:00,
80F1B2B8091C,23.5,72.5,0.8,74.3,,2026-05-16 13:45:00,
80F1B2B8091C,23.6,74,0.76,74.5,,2026-05-16 13:50:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-16 13:55:00,
80F1B2B8091C,24.0,74.9,0.75,75.2,,2026-05-16 14:00:00,
80F1B2B8091C,24.0,72.1,0.83,75.2,,2026-05-16 14:05:00,
80F1B2B8091C,24.1,71.1,0.87,75.4,,2026-05-16 14:10:00,
80F1B2B8091C,24.2,72.6,0.83,75.6,,2026-05-16 14:15:00,
80F1B2B8091C,24.2,71.6,0.86,75.6,,2026-05-16 14:20:00,
80F1B2B8091C,24.3,73,0.82,75.7,,2026-05-16 14:25:00,
80F1B2B8091C,24.3,72.1,0.85,75.7,,2026-05-16 14:30:00,
80F1B2B8091C,24.2,71.2,0.87,75.6,,2026-05-16 14:35:00,
80F1B2B8091C,24.3,72.4,0.84,75.7,,2026-05-16 14:40:00,
80F1B2B8091C,24.2,71.6,0.86,75.6,,2026-05-16 14:45:00,
80F1B2B8091C,24.1,72.9,0.81,75.4,,2026-05-16 14:50:00,
80F1B2B8091C,24.1,72.6,0.82,75.4,,2026-05-16 14:55:00,
80F1B2B8091C,24.1,71.7,0.85,75.4,,2026-05-16 15:00:00,
80F1B2B8091C,24.0,71.7,0.84,75.2,,2026-05-16 15:05:00,
80F1B2B8091C,24.0,72.6,0.82,75.2,,2026-05-16 15:10:00,
80F1B2B8091C,24.0,71.7,0.84,75.2,,2026-05-16 15:15:00,
80F1B2B8091C,24.0,73.2,0.8,75.2,,2026-05-16 15:20:00,
80F1B2B8091C,23.9,71.9,0.83,75.0,,2026-05-16 15:25:00,
80F1B2B8091C,24.0,73.3,0.8,75.2,,2026-05-16 15:30:00,
80F1B2B8091C,24.0,74.1,0.77,75.2,,2026-05-16 15:35:00,
80F1B2B8091C,24.0,74.8,0.75,75.2,,2026-05-16 15:40:00,
80F1B2B8091C,24.0,75.2,0.74,75.2,,2026-05-16 15:45:00,
80F1B2B8091C,24.0,75.5,0.73,75.2,,2026-05-16 15:50:00,
80F1B2B8091C,24.0,75.9,0.72,75.2,,2026-05-16 15:55:00,
80F1B2B8091C,24.0,76,0.72,75.2,,2026-05-16 16:00:00,
80F1B2B8091C,24.0,76.2,0.71,75.2,,2026-05-16 16:05:00,
80F1B2B8091C,23.8,71.2,0.85,74.8,,2026-05-16 16:10:00,
80F1B2B8091C,23.9,73.3,0.79,75.0,,2026-05-16 16:15:00,
80F1B2B8091C,24.0,74.3,0.77,75.2,,2026-05-16 16:20:00,
80F1B2B8091C,24.0,75,0.75,75.2,,2026-05-16 16:25:00,
80F1B2B8091C,23.9,71.5,0.85,75.0,,2026-05-16 16:30:00,
80F1B2B8091C,23.9,73.4,0.79,75.0,,2026-05-16 16:35:00,
80F1B2B8091C,24.0,74.3,0.77,75.2,,2026-05-16 16:40:00,
80F1B2B8091C,23.8,71,0.85,74.8,,2026-05-16 16:45:00,
80F1B2B8091C,24.0,73,0.81,75.2,,2026-05-16 16:50:00,
