deviceSerialnum,temperature(°C),humidity,vpd,temperature(°F),co2,Timestamp,ppfd
80F1B2B8091C,22.1,59.4,1.08,71.8,494,2026-06-03 14:40:00,387
80F1B2B8091C,22.3,59,1.1,72.1,481,2026-06-03 14:45:00,433
80F1B2B8091C,22.5,58.5,1.13,72.5,484,2026-06-03 14:50:00,479
80F1B2B8091C,22.7,58.1,1.16,72.9,505,2026-06-03 14:55:00,524
80F1B2B8091C,23.0,57.5,1.19,73.4,495,2026-06-03 15:00:00,569
80F1B2B8091C,23.2,57.1,1.22,73.8,487,2026-06-03 15:05:00,583
80F1B2B8091C,23.4,56.9,1.24,74.1,499,2026-06-03 15:10:00,584
80F1B2B8091C,23.6,56.8,1.26,74.5,494,2026-06-03 15:15:00,584
80F1B2B8091C,23.7,56.9,1.26,74.7,495,2026-06-03 15:20:00,584
80F1B2B8091C,23.8,56.9,1.27,74.8,494,2026-06-03 15:25:00,584
80F1B2B8091C,23.9,57.2,1.27,75.0,487,2026-06-03 15:30:00,584
80F1B2B8091C,24.0,57.4,1.27,75.2,473,2026-06-03 15:35:00,583
80F1B2B8091C,24.0,57.6,1.27,75.2,452,2026-06-03 15:40:00,584
80F1B2B8091C,24.0,57.6,1.27,75.2,456,2026-06-03 15:45:00,583
80F1B2B8091C,24.0,57.7,1.26,75.2,438,2026-06-03 15:50:00,584
80F1B2B8091C,24.0,57.7,1.26,75.2,432,2026-06-03 15:55:00,584
80F1B2B8091C,24.1,57.7,1.27,75.4,431,2026-06-03 16:00:00,584
80F1B2B8091C,24.1,57.7,1.27,75.4,427,2026-06-03 16:05:00,584
80F1B2B8091C,24.1,57.7,1.27,75.4,420,2026-06-03 16:10:00,584
80F1B2B8091C,24.1,57.8,1.27,75.4,414,2026-06-03 16:15:00,583
80F1B2B8091C,24.1,57.7,1.27,75.4,413,2026-06-03 16:20:00,583
80F1B2B8091C,24.1,57.8,1.27,75.4,405,2026-06-03 16:25:00,584
80F1B2B8091C,24.2,57.7,1.28,75.6,410,2026-06-03 16:30:00,584
80F1B2B8091C,24.2,57.8,1.27,75.6,411,2026-06-03 16:35:00,584
80F1B2B8091C,24.2,57.7,1.28,75.6,404,2026-06-03 16:40:00,585
80F1B2B8091C,24.2,57.7,1.28,75.6,404,2026-06-03 16:45:00,584
80F1B2B8091C,24.2,57.7,1.28,75.6,398,2026-06-03 16:50:00,584
80F1B2B8091C,24.2,57.6,1.28,75.6,403,2026-06-03 16:55:00,584
80F1B2B8091C,24.2,57.7,1.28,75.6,401,2026-06-03 17:00:00,585
80F1B2B8091C,24.2,57.7,1.28,75.6,406,2026-06-03 17:05:00,585
80F1B2B8091C,24.3,57.8,1.28,75.7,409,2026-06-03 17:10:00,584
80F1B2B8091C,24.3,57.7,1.29,75.7,421,2026-06-03 17:15:00,584
80F1B2B8091C,24.3,57.8,1.28,75.7,425,2026-06-03 17:20:00,584
80F1B2B8091C,24.3,57.8,1.28,75.7,427,2026-06-03 17:25:00,585
80F1B2B8091C,24.3,57.5,1.29,75.7,435,2026-06-03 17:30:00,584
80F1B2B8091C,24.2,57.3,1.29,75.6,436,2026-06-03 17:35:00,584
80F1B2B8091C,24.4,59.4,1.24,75.9,452,2026-06-03 17:40:00,578
80F1B2B8091C,24.5,62.5,1.15,76.1,464,2026-06-03 17:45:00,578
80F1B2B8091C,24.6,64.7,1.09,76.3,475,2026-06-03 17:50:00,577
80F1B2B8091C,24.7,66.2,1.05,76.5,472,2026-06-03 17:55:00,578
80F1B2B8091C,24.8,67.4,1.02,76.6,486,2026-06-03 18:00:00,577
80F1B2B8091C,24.8,68.4,0.99,76.6,507,2026-06-03 18:05:00,577
80F1B2B8091C,24.8,69.1,0.97,76.6,505,2026-06-03 18:10:00,577
80F1B2B8091C,24.8,69.7,0.95,76.6,505,2026-06-03 18:15:00,577
80F1B2B8091C,24.7,66.3,1.05,76.5,514,2026-06-03 18:20:00,578
80F1B2B8091C,24.8,68.3,0.99,76.6,530,2026-06-03 18:25:00,578
80F1B2B8091C,24.8,69.4,0.96,76.6,528,2026-06-03 18:30:00,577
80F1B2B8091C,24.4,57.8,1.29,75.9,552,2026-06-03 18:35:00,599
80F1B2B8091C,24.2,56.1,1.33,75.6,540,2026-06-03 18:40:00,572
80F1B2B8091C,24.4,60.9,1.19,75.9,530,2026-06-03 18:45:00,580
80F1B2B8091C,24.5,64,1.11,76.1,549,2026-06-03 18:50:00,579
80F1B2B8091C,24.6,65.9,1.05,76.3,549,2026-06-03 18:55:00,579
80F1B2B8091C,24.7,67.4,1.01,76.5,568,2026-06-03 19:00:00,579
80F1B2B8091C,24.7,68.5,0.98,76.5,572,2026-06-03 19:05:00,579
80F1B2B8091C,24.8,69.2,0.96,76.6,584,2026-06-03 19:10:00,578
80F1B2B8091C,24.8,70.1,0.94,76.6,586,2026-06-03 19:15:00,579
80F1B2B8091C,24.7,67.1,1.02,76.5,594,2026-06-03 19:20:00,578
80F1B2B8091C,24.8,68.6,0.98,76.6,613,2026-06-03 19:25:00,578
80F1B2B8091C,24.8,69.6,0.95,76.6,606,2026-06-03 19:30:00,578
80F1B2B8091C,24.7,66.7,1.04,76.5,619,2026-06-03 19:35:00,577
80F1B2B8091C,24.8,68.7,0.98,76.6,628,2026-06-03 19:40:00,577
80F1B2B8091C,24.8,69.9,0.94,76.6,636,2026-06-03 19:45:00,578
80F1B2B8091C,24.7,67.1,1.02,76.5,629,2026-06-03 19:50:00,578
80F1B2B8091C,24.8,69,0.97,76.6,639,2026-06-03 19:55:00,578
80F1B2B8091C,24.8,70,0.94,76.6,639,2026-06-03 20:00:00,581
80F1B2B8091C,24.8,67.9,1,76.6,643,2026-06-03 20:05:00,577
80F1B2B8091C,24.8,69.4,0.96,76.6,654,2026-06-03 20:10:00,577
80F1B2B8091C,24.7,66.3,1.05,76.5,644,2026-06-03 20:15:00,581
80F1B2B8091C,24.8,68.5,0.99,76.6,643,2026-06-03 20:20:00,577
80F1B2B8091C,24.8,69.9,0.94,76.6,659,2026-06-03 20:25:00,577
80F1B2B8091C,24.7,67.3,1.02,76.5,640,2026-06-03 20:30:00,577
80F1B2B8091C,24.8,69.2,0.96,76.6,662,2026-06-03 20:35:00,577
80F1B2B8091C,24.8,67,1.03,76.6,655,2026-06-03 20:40:00,592
80F1B2B8091C,24.7,68.5,0.98,76.5,661,2026-06-03 20:45:00,578
80F1B2B8091C,24.8,69.8,0.95,76.6,668,2026-06-03 20:50:00,578
80F1B2B8091C,24.7,67.4,1.01,76.5,657,2026-06-03 20:55:00,578
80F1B2B8091C,24.7,66.3,1.05,76.5,671,2026-06-03 21:05:00,584
80F1B2B8091C,24.7,68.7,0.97,76.5,676,2026-06-03 21:10:00,577
80F1B2B8091C,24.7,70,0.93,76.5,681,2026-06-03 21:15:00,588
80F1B2B8091C,24.6,68,0.99,76.3,683,2026-06-03 21:20:00,577
80F1B2B8091C,24.7,69.5,0.95,76.5,687,2026-06-03 21:25:00,577
80F1B2B8091C,24.5,67.1,1.01,76.1,692,2026-06-03 21:30:00,578
80F1B2B8091C,24.6,69.1,0.96,76.3,686,2026-06-03 21:35:00,577
80F1B2B8091C,24.6,66.3,1.04,76.3,691,2026-06-03 21:40:00,585
80F1B2B8091C,24.6,68.6,0.97,76.3,698,2026-06-03 21:45:00,577
80F1B2B8091C,24.6,69.7,0.94,76.3,697,2026-06-03 21:50:00,588
80F1B2B8091C,24.5,68.2,0.98,76.1,713,2026-06-03 21:55:00,577
80F1B2B8091C,24.6,69.9,0.93,76.3,709,2026-06-03 22:00:00,577
80F1B2B8091C,24.5,67.6,1,76.1,713,2026-06-03 22:05:00,577
80F1B2B8091C,24.4,69.6,0.93,75.9,731,2026-06-03 22:10:00,577
80F1B2B8091C,24.4,67,1.01,75.9,757,2026-06-03 22:15:00,577
80F1B2B8091C,24.4,69.2,0.94,75.9,774,2026-06-03 22:20:00,577
80F1B2B8091C,24.4,67.5,0.99,75.9,782,2026-06-03 22:25:00,592
80F1B2B8091C,24.4,68.7,0.96,75.9,776,2026-06-03 22:30:00,577
80F1B2B8091C,24.4,69.7,0.93,75.9,807,2026-06-03 22:35:00,588
80F1B2B8091C,24.4,67.9,0.98,75.9,792,2026-06-03 22:40:00,577
80F1B2B8091C,24.5,69.7,0.93,76.1,815,2026-06-03 22:45:00,577
80F1B2B8091C,24.4,67.3,1,75.9,801,2026-06-03 22:50:00,578
80F1B2B8091C,24.4,69.2,0.94,75.9,823,2026-06-03 22:55:00,577
80F1B2B8091C,24.4,66.3,1.03,75.9,825,2026-06-03 23:00:00,579
80F1B2B8091C,24.4,68.8,0.95,75.9,828,2026-06-03 23:05:00,578
80F1B2B8091C,24.5,69.7,0.93,76.1,833,2026-06-03 23:10:00,588
80F1B2B8091C,24.4,68.1,0.97,75.9,826,2026-06-03 23:15:00,577
80F1B2B8091C,24.4,69.8,0.92,75.9,834,2026-06-03 23:20:00,577
80F1B2B8091C,24.1,67.7,0.97,75.4,827,2026-06-03 23:25:00,196
80F1B2B8091C,24.3,69.4,0.93,75.7,831,2026-06-03 23:30:00,578
80F1B2B8091C,24.4,66.5,1.02,75.9,836,2026-06-03 23:35:00,587
80F1B2B8091C,24.4,69,0.95,75.9,843,2026-06-03 23:40:00,578
80F1B2B8091C,24.2,62.3,1.14,75.6,828,2026-06-03 23:45:00,604
80F1B2B8091C,24.1,58.2,1.25,75.4,818,2026-06-03 23:50:00,603
80F1B2B8091C,23.9,57.5,1.26,75.0,848,2026-06-03 23:55:00,500
80F1B2B8091C,23.9,56.6,1.29,75.0,857,2026-06-04 00:00:00,576
80F1B2B8091C,23.8,56.2,1.29,74.8,864,2026-06-04 00:05:00,575
80F1B2B8091C,23.8,56.2,1.29,74.8,861,2026-06-04 00:10:00,575
80F1B2B8091C,24.0,59.8,1.2,75.2,870,2026-06-04 00:15:00,581
80F1B2B8091C,24.2,63.3,1.11,75.6,879,2026-06-04 00:20:00,581
80F1B2B8091C,24.4,65.7,1.05,75.9,889,2026-06-04 00:25:00,581
80F1B2B8091C,24.5,67.3,1.01,76.1,907,2026-06-04 00:30:00,581
80F1B2B8091C,24.6,68.6,0.97,76.3,912,2026-06-04 00:35:00,580
80F1B2B8091C,24.7,69.5,0.95,76.5,921,2026-06-04 00:40:00,581
80F1B2B8091C,24.7,66.3,1.05,76.5,937,2026-06-04 00:45:00,590
80F1B2B8091C,24.8,68.3,0.99,76.6,957,2026-06-04 00:50:00,579
80F1B2B8091C,24.9,69.6,0.96,76.8,949,2026-06-04 00:55:00,579
80F1B2B8091C,24.9,66.6,1.05,76.8,973,2026-06-04 01:00:00,581
80F1B2B8091C,24.9,68.8,0.98,76.8,990,2026-06-04 01:05:00,580
80F1B2B8091C,25.0,70,0.95,77.0,1010,2026-06-04 01:10:00,579
80F1B2B8091C,25.0,66.9,1.05,77.0,1011,2026-06-04 01:15:00,579
80F1B2B8091C,25.1,69,0.99,77.2,1012,2026-06-04 01:20:00,579
80F1B2B8091C,25.2,69.9,0.96,77.4,1023,2026-06-04 01:25:00,591
80F1B2B8091C,25.1,63.9,1.15,77.2,1021,2026-06-04 01:30:00,579
80F1B2B8091C,25.1,67.1,1.05,77.2,1029,2026-06-04 01:35:00,579
80F1B2B8091C,25.1,69,0.99,77.2,1031,2026-06-04 01:40:00,578
80F1B2B8091C,25.1,67.4,1.04,77.2,1019,2026-06-04 01:45:00,603
80F1B2B8091C,25.0,68.3,1,77.0,963,2026-06-04 01:50:00,578
80F1B2B8091C,25.0,70,0.95,77.0,962,2026-06-04 01:55:00,578
80F1B2B8091C,24.8,67.8,1.01,76.6,933,2026-06-04 02:00:00,579
80F1B2B8091C,24.8,69.8,0.95,76.6,930,2026-06-04 02:05:00,579
80F1B2B8091C,24.8,67.3,1.02,76.6,906,2026-06-04 02:10:00,580
80F1B2B8091C,25.0,69.2,0.98,77.0,909,2026-06-04 02:15:00,578
80F1B2B8091C,25.0,66.4,1.06,77.0,914,2026-06-04 02:20:00,583
80F1B2B8091C,25.0,68.7,0.99,77.0,903,2026-06-04 02:25:00,579
80F1B2B8091C,25.1,69.6,0.97,77.2,918,2026-06-04 02:30:00,593
80F1B2B8091C,25.0,64.1,1.14,77.0,916,2026-06-04 02:35:00,580
80F1B2B8091C,25.1,67.3,1.04,77.2,924,2026-06-04 02:40:00,579
80F1B2B8091C,25.2,69.1,0.99,77.4,920,2026-06-04 02:45:00,578
80F1B2B8091C,25.3,67.5,1.05,77.5,924,2026-06-04 02:50:00,603
80F1B2B8091C,25.2,64.6,1.13,77.4,912,2026-06-04 02:55:00,578
80F1B2B8091C,25.3,67.3,1.05,77.5,908,2026-06-04 03:00:00,579
80F1B2B8091C,25.4,69.2,1,77.7,914,2026-06-04 03:05:00,578
80F1B2B8091C,25.4,66.5,1.09,77.7,921,2026-06-04 03:10:00,603
80F1B2B8091C,25.3,64.8,1.14,77.5,899,2026-06-04 03:15:00,579
80F1B2B8091C,25.4,67.7,1.05,77.7,903,2026-06-04 03:20:00,578
80F1B2B8091C,25.5,69.2,1.01,77.9,910,2026-06-04 03:25:00,579
80F1B2B8091C,25.5,66.2,1.1,77.9,904,2026-06-04 03:30:00,603
80F1B2B8091C,25.5,64.9,1.15,77.9,882,2026-06-04 03:35:00,579
80F1B2B8091C,25.5,67.5,1.06,77.9,881,2026-06-04 03:40:00,579
80F1B2B8091C,25.6,69.2,1.01,78.1,889,2026-06-04 03:45:00,579
80F1B2B8091C,25.6,65.9,1.12,78.1,874,2026-06-04 03:50:00,603
80F1B2B8091C,25.6,65,1.15,78.1,859,2026-06-04 03:55:00,579
80F1B2B8091C,25.7,67.7,1.07,78.3,858,2026-06-04 04:00:00,578
80F1B2B8091C,25.7,69.3,1.01,78.3,868,2026-06-04 04:05:00,578
80F1B2B8091C,25.8,65.9,1.13,78.4,866,2026-06-04 04:10:00,604
80F1B2B8091C,25.7,65,1.16,78.3,837,2026-06-04 04:15:00,579
80F1B2B8091C,25.8,67.7,1.07,78.4,845,2026-06-04 04:20:00,579
80F1B2B8091C,25.7,69.4,1.01,78.3,847,2026-06-04 04:25:00,578
80F1B2B8091C,25.6,63.2,1.21,78.1,821,2026-06-04 04:30:00,603
80F1B2B8091C,25.5,65.9,1.11,77.9,803,2026-06-04 04:35:00,578
80F1B2B8091C,25.4,68.4,1.03,77.7,809,2026-06-04 04:40:00,578
80F1B2B8091C,25.4,70.1,0.97,77.7,810,2026-06-04 04:45:00,578
80F1B2B8091C,25.3,63.9,1.16,77.5,801,2026-06-04 04:50:00,579
80F1B2B8091C,25.4,66.9,1.07,77.7,807,2026-06-04 04:55:00,578
80F1B2B8091C,25.5,68.8,1.02,77.9,797,2026-06-04 05:00:00,578
80F1B2B8091C,25.6,69.7,0.99,78.1,813,2026-06-04 05:05:00,591
80F1B2B8091C,25.5,64.2,1.17,77.9,817,2026-06-04 05:10:00,580
80F1B2B8091C,25.6,67.2,1.08,78.1,819,2026-06-04 05:15:00,579
80F1B2B8091C,25.6,68.9,1.02,78.1,830,2026-06-04 05:20:00,580
80F1B2B8091C,25.7,68.4,1.04,78.3,823,2026-06-04 05:25:00,600
80F1B2B8091C,25.5,64.5,1.16,77.9,794,2026-06-04 05:30:00,580
80F1B2B8091C,25.6,67.2,1.08,78.1,794,2026-06-04 05:35:00,580
80F1B2B8091C,25.6,69.2,1.01,78.1,799,2026-06-04 05:40:00,579
80F1B2B8091C,25.7,67.2,1.08,78.3,792,2026-06-04 05:45:00,604
80F1B2B8091C,25.6,64.8,1.16,78.1,754,2026-06-04 05:50:00,580
80F1B2B8091C,25.6,67.5,1.07,78.1,749,2026-06-04 05:55:00,580
80F1B2B8091C,25.7,69.4,1.01,78.3,756,2026-06-04 06:00:00,579
80F1B2B8091C,25.7,64.9,1.16,78.3,746,2026-06-04 06:05:00,603
80F1B2B8091C,25.6,65.4,1.14,78.1,699,2026-06-04 06:10:00,579
80F1B2B8091C,25.7,67.7,1.07,78.3,709,2026-06-04 06:15:00,579
80F1B2B8091C,25.8,69.5,1.01,78.4,715,2026-06-04 06:20:00,579
80F1B2B8091C,25.7,63.6,1.2,78.3,702,2026-06-04 06:25:00,604
80F1B2B8091C,25.7,65.6,1.14,78.3,689,2026-06-04 06:30:00,580
80F1B2B8091C,25.8,68.2,1.06,78.4,694,2026-06-04 06:35:00,579
80F1B2B8091C,25.8,69.7,1.01,78.4,701,2026-06-04 06:40:00,579
80F1B2B8091C,25.7,62.9,1.23,78.3,682,2026-06-04 06:45:00,592
80F1B2B8091C,25.7,66.2,1.12,78.3,682,2026-06-04 06:50:00,578
80F1B2B8091C,25.8,68.6,1.04,78.4,676,2026-06-04 06:55:00,578
80F1B2B8091C,25.9,70,1,78.6,696,2026-06-04 07:00:00,578
80F1B2B8091C,25.8,54.8,1.5,78.4,876,2026-06-04 07:05:00,588
80F1B2B8091C,25.7,55,1.49,78.3,875,2026-06-04 07:10:00,585
80F1B2B8091C,25.8,59,1.36,78.4,873,2026-06-04 07:15:00,603
80F1B2B8091C,26.1,62.9,1.25,79.0,878,2026-06-04 07:20:00,603
80F1B2B8091C,26.2,63.5,1.24,79.2,867,2026-06-04 07:25:00,580
80F1B2B8091C,26.1,58.5,1.4,79.0,934,2026-06-04 07:30:00,597
80F1B2B8091C,26.3,63.2,1.26,79.3,925,2026-06-04 07:35:00,597
80F1B2B8091C,26.4,63.6,1.25,79.5,903,2026-06-04 07:40:00,576
80F1B2B8091C,26.4,64,1.24,79.5,870,2026-06-04 07:45:00,592
80F1B2B8091C,26.4,63.1,1.27,79.5,841,2026-06-04 07:50:00,579
80F1B2B8091C,26.4,64.2,1.23,79.5,827,2026-06-04 07:55:00,589
80F1B2B8091C,26.5,62.9,1.28,79.7,782,2026-06-04 08:00:00,586
80F1B2B8091C,26.5,63.7,1.26,79.7,762,2026-06-04 08:05:00,577
80F1B2B8091C,26.6,63.3,1.28,79.9,764,2026-06-04 08:10:00,612
80F1B2B8091C,26.6,63,1.29,79.9,761,2026-06-04 08:15:00,606
80F1B2B8091C,26.6,63.8,1.26,79.9,760,2026-06-04 08:20:00,603
80F1B2B8091C,26.7,62.8,1.3,80.1,745,2026-06-04 08:25:00,614
80F1B2B8091C,26.5,56.3,1.51,79.7,709,2026-06-04 08:30:00,611
80F1B2B8091C,26.6,55.4,1.55,79.9,806,2026-06-04 08:35:00,644
80F1B2B8091C,26.8,60.8,1.38,80.2,897,2026-06-04 08:40:00,636
80F1B2B8091C,27.0,63.7,1.29,80.6,896,2026-06-04 08:45:00,630
80F1B2B8091C,26.4,63.4,1.26,79.5,820,2026-06-04 08:50:00,0
80F1B2B8091C,25.5,58.8,1.34,77.9,849,2026-06-04 08:55:00,0
80F1B2B8091C,25.2,59.6,1.3,77.4,795,2026-06-04 09:00:00,400
80F1B2B8091C,25.5,61.3,1.26,77.9,964,2026-06-04 09:05:00,629
80F1B2B8091C,25.9,66.3,1.13,78.6,920,2026-06-04 09:10:00,628
80F1B2B8091C,26.0,68.8,1.05,78.8,916,2026-06-04 09:15:00,530
80F1B2B8091C,26.0,66.5,1.13,78.8,864,2026-06-04 09:20:00,524
80F1B2B8091C,25.8,64.7,1.17,78.4,697,2026-06-04 09:25:00,506
80F1B2B8091C,25.8,68.2,1.06,78.4,692,2026-06-04 09:30:00,504
80F1B2B8091C,25.8,69.5,1.01,78.4,697,2026-06-04 09:35:00,519
80F1B2B8091C,25.6,63.5,1.2,78.1,599,2026-06-04 09:40:00,508
80F1B2B8091C,25.6,67.4,1.07,78.1,585,2026-06-04 09:45:00,505
80F1B2B8091C,25.6,69.9,0.99,78.1,584,2026-06-04 09:50:00,505
80F1B2B8091C,25.5,63.3,1.2,77.9,527,2026-06-04 09:55:00,527
80F1B2B8091C,25.4,67,1.07,77.7,529,2026-06-04 10:00:00,507
80F1B2B8091C,25.5,69.7,0.99,77.9,530,2026-06-04 10:05:00,505
80F1B2B8091C,25.3,63.5,1.18,77.5,514,2026-06-04 10:10:00,525
80F1B2B8091C,25.3,66.4,1.08,77.5,515,2026-06-04 10:15:00,505
80F1B2B8091C,25.3,69.2,0.99,77.5,532,2026-06-04 10:20:00,505
80F1B2B8091C,25.0,67.8,1.02,77.0,508,2026-06-04 10:25:00,526
80F1B2B8091C,25.0,69.5,0.96,77.0,501,2026-06-04 10:30:00,524
80F1B2B8091C,25.0,69.4,0.97,77.0,515,2026-06-04 10:35:00,505
80F1B2B8091C,24.9,68.3,1,76.8,508,2026-06-04 10:40:00,508
80F1B2B8091C,24.9,68.1,1,76.8,499,2026-06-04 10:45:00,506
80F1B2B8091C,25.0,67.3,1.03,77.0,510,2026-06-04 10:50:00,526
80F1B2B8091C,25.0,69.1,0.98,77.0,506,2026-06-04 10:55:00,548
80F1B2B8091C,25.0,67.1,1.04,77.0,501,2026-06-04 11:00:00,549
80F1B2B8091C,25.0,70,0.95,77.0,501,2026-06-04 11:05:00,531
80F1B2B8091C,24.9,68.9,0.98,76.8,504,2026-06-04 11:10:00,479
80F1B2B8091C,24.8,67.2,1.03,76.6,503,2026-06-04 11:15:00,437
80F1B2B8091C,24.6,69.1,0.95,76.3,501,2026-06-04 11:20:00,391
80F1B2B8091C,24.4,69.6,0.93,75.9,503,2026-06-04 11:25:00,335
80F1B2B8091C,24.2,68.4,0.95,75.6,499,2026-06-04 11:30:00,292
80F1B2B8091C,24.0,67,0.98,75.2,504,2026-06-04 11:35:00,237
80F1B2B8091C,23.8,68.5,0.93,74.8,499,2026-06-04 11:40:00,199
80F1B2B8091C,23.6,69.9,0.88,74.5,499,2026-06-04 11:45:00,149
80F1B2B8091C,23.4,68.5,0.91,74.1,506,2026-06-04 11:50:00,149
80F1B2B8091C,23.3,66.9,0.95,73.9,502,2026-06-04 11:55:00,153
80F1B2B8091C,23.2,69.1,0.88,73.8,508,2026-06-04 12:00:00,155
80F1B2B8091C,22.8,65.6,0.95,73.0,509,2026-06-04 12:05:00,0
80F1B2B8091C,22.6,65.7,0.94,72.7,510,2026-06-04 12:10:00,0
80F1B2B8091C,22.4,65.7,0.93,72.3,511,2026-06-04 12:15:00,0
80F1B2B8091C,22.3,65.8,0.92,72.1,512,2026-06-04 12:20:00,0
80F1B2B8091C,22.2,66.1,0.91,72.0,517,2026-06-04 12:25:00,0
80F1B2B8091C,22.2,65.9,0.91,72.0,516,2026-06-04 12:30:00,0
80F1B2B8091C,22.1,66.3,0.9,71.8,510,2026-06-04 12:35:00,0
80F1B2B8091C,22.0,65.9,0.9,71.6,524,2026-06-04 12:40:00,0
80F1B2B8091C,22.1,65.5,0.92,71.8,516,2026-06-04 12:45:00,0
80F1B2B8091C,22.1,65.3,0.92,71.8,518,2026-06-04 12:50:00,0
80F1B2B8091C,22.1,65.5,0.92,71.8,522,2026-06-04 12:55:00,0
80F1B2B8091C,22.2,65.6,0.92,72.0,531,2026-06-04 13:00:00,0
80F1B2B8091C,22.2,65.7,0.92,72.0,529,2026-06-04 13:05:00,0
80F1B2B8091C,22.3,66,0.91,72.1,539,2026-06-04 13:10:00,0
80F1B2B8091C,22.3,66.1,0.91,72.1,528,2026-06-04 13:15:00,0
80F1B2B8091C,22.4,66.1,0.92,72.3,538,2026-06-04 13:20:00,0
80F1B2B8091C,22.4,65.2,0.94,72.3,538,2026-06-04 13:25:00,0
80F1B2B8091C,22.5,65.6,0.94,72.5,547,2026-06-04 13:30:00,0
80F1B2B8091C,22.5,66.1,0.92,72.5,544,2026-06-04 13:35:00,0
80F1B2B8091C,22.6,65.3,0.95,72.7,557,2026-06-04 13:40:00,0
80F1B2B8091C,22.6,65.6,0.94,72.7,557,2026-06-04 13:45:00,0
80F1B2B8091C,22.7,65.9,0.94,72.9,553,2026-06-04 13:50:00,0
80F1B2B8091C,22.7,65,0.96,72.9,560,2026-06-04 13:55:00,0
80F1B2B8091C,22.7,65.3,0.96,72.9,562,2026-06-04 14:00:00,0
80F1B2B8091C,23.0,67.6,0.91,73.4,555,2026-06-04 14:05:00,149
80F1B2B8091C,23.2,69.8,0.86,73.8,572,2026-06-04 14:10:00,148
80F1B2B8091C,23.3,67.2,0.94,73.9,572,2026-06-04 14:15:00,149
80F1B2B8091C,23.4,69.9,0.87,74.1,571,2026-06-04 14:20:00,177
80F1B2B8091C,23.5,68,0.93,74.3,566,2026-06-04 14:25:00,220
80F1B2B8091C,23.7,69.2,0.9,74.7,568,2026-06-04 14:30:00,273
80F1B2B8091C,23.9,68.4,0.94,75.0,569,2026-06-04 14:35:00,321
80F1B2B8091C,24.1,69,0.93,75.4,569,2026-06-04 14:40:00,363
80F1B2B8091C,24.2,68.5,0.95,75.6,561,2026-06-04 14:45:00,406
80F1B2B8091C,24.4,68,0.98,75.9,559,2026-06-04 14:50:00,451
80F1B2B8091C,24.7,69.6,0.95,76.5,557,2026-06-04 14:55:00,491
80F1B2B8091C,24.9,67.6,1.02,76.8,553,2026-06-04 15:00:00,549
80F1B2B8091C,25.1,69.5,0.97,77.2,558,2026-06-04 15:05:00,548
80F1B2B8091C,25.1,63.8,1.15,77.2,541,2026-06-04 15:10:00,549
80F1B2B8091C,25.2,67.4,1.04,77.4,556,2026-06-04 15:15:00,548
80F1B2B8091C,25.3,69.6,0.98,77.5,557,2026-06-04 15:20:00,534
80F1B2B8091C,25.2,64.6,1.13,77.4,561,2026-06-04 15:25:00,527
80F1B2B8091C,25.1,66.3,1.07,77.2,559,2026-06-04 15:30:00,507
80F1B2B8091C,25.2,69.1,0.99,77.4,561,2026-06-04 15:35:00,507
80F1B2B8091C,25.2,65.5,1.11,77.4,570,2026-06-04 15:40:00,528
80F1B2B8091C,25.1,65.8,1.09,77.2,567,2026-06-04 15:45:00,507
80F1B2B8091C,25.1,68.8,0.99,77.2,561,2026-06-04 15:50:00,507
80F1B2B8091C,25.2,66,1.09,77.4,568,2026-06-04 15:55:00,528
80F1B2B8091C,25.0,65.5,1.09,77.0,572,2026-06-04 16:00:00,507
80F1B2B8091C,25.1,68.5,1,77.2,584,2026-06-04 16:05:00,507
80F1B2B8091C,25.1,67.4,1.04,77.2,578,2026-06-04 16:10:00,530
80F1B2B8091C,25.1,65.8,1.09,77.2,585,2026-06-04 16:15:00,507
80F1B2B8091C,25.1,66.7,1.06,77.2,587,2026-06-04 16:20:00,526
80F1B2B8091C,25.0,60.6,1.25,77.0,582,2026-06-04 16:25:00,526
80F1B2B8091C,24.9,59,1.29,76.8,582,2026-06-04 16:30:00,527
80F1B2B8091C,24.8,58.4,1.3,76.6,583,2026-06-04 16:35:00,527
80F1B2B8091C,24.9,62.5,1.18,76.8,585,2026-06-04 16:40:00,507
80F1B2B8091C,24.9,66.1,1.07,76.8,587,2026-06-04 16:45:00,508
80F1B2B8091C,25.0,68.5,1,77.0,591,2026-06-04 16:50:00,507
80F1B2B8091C,25.0,69.5,0.97,77.0,610,2026-06-04 16:55:00,523
80F1B2B8091C,25.0,68.5,1,77.0,606,2026-06-04 17:00:00,507
80F1B2B8091C,25.0,66.5,1.06,77.0,604,2026-06-04 17:05:00,519
80F1B2B8091C,25.0,69.3,0.97,77.0,603,2026-06-04 17:10:00,508
80F1B2B8091C,24.9,67.1,1.04,76.8,608,2026-06-04 17:15:00,508
80F1B2B8091C,25.0,69.6,0.96,77.0,613,2026-06-04 17:20:00,507
80F1B2B8091C,25.0,68.1,1.01,77.0,631,2026-06-04 17:25:00,508
80F1B2B8091C,25.1,68.9,0.99,77.2,631,2026-06-04 17:30:00,526
80F1B2B8091C,25.0,68.9,0.98,77.0,645,2026-06-04 17:35:00,507
80F1B2B8091C,25.0,66.9,1.05,77.0,651,2026-06-04 17:40:00,509
80F1B2B8091C,25.0,69.6,0.96,77.0,651,2026-06-04 17:45:00,508
80F1B2B8091C,25.0,68.3,1,77.0,634,2026-06-04 17:50:00,508
